"mRNA","Time","Gene","ABF1","ACE2","ADR1","ARG80","ARG81","ARO80","ASH1","BAS1","CAD1","CBF1","CIN5","CRZ1","CUP9","DAL81","DAL82","DIG1","DOT6","FHL1","FKH1","FKH2","FZF1","GAL4","GAT1","GAT3","GCN4","GCR1","GCR2","GLN3","GTS1","HAA1","HAL9","HAP2","HAP3","HAP4","HAP5","HIR1","HIR2","HMS1","HSF1","IME4","INO2","INO4","IXR1","LEU3","MAC1","MAL13","MAL33","MATa1","MCM1_YPD","MET31","MET4","MIG1","MOT3","MSN1","MSN2","MSN4","MSS11","NDD1","NRG1","PDR1","PHD1","PHO4","PUT3","RAP1","RCS1","REB1","RFX1","RGM1","RLM1","RME1","ROX1","RPH1","RTG1","RTG3","SFL1","SFP1","SIP4","SKN7","SKO1","SMP1","SOK2","STB1","STE12","STP1","STP2","SUM1","SWI4","SWI5","SWI6","YAP1","YAP5","YAP6","YFL044C","YJL206C","ZAP1","ZMS1"
-0.04,105,10,-0.420111695,-0.014862956,0.001866793,0.007621931,0.160908961,0.132713703,-0.260355686,0.160610195,0.113671432,-0.567568352,0.985710262,-0.420603618,-0.013402417,0.001665928,-0.185352326,-0.030050728,-0.026829134,0.148867352,0.653152218,0.850427562,0.288164221,0.048299947,-0.317897485,-0.28619187,0.068586757,0.361667087,-0.004910133,0.25191259,0.202813127,0.322241645,0.044356766,0.111100106,0.436057659,0.221166723,-0.071220758,0.129231178,0.414858269,0.106300475,-0.530070129,0.089691763,-0.293558565,0.489632331,0.183612786,0.062679336,0.01527718,-0.311062073,-0.366673477,0.268198297,0.394474301,0.114766126,0.292901282,0.090330037,0.112481694,-0.091612656,-0.081172368,0.029612183,-0.433717629,0.655203338,0.107759232,0.173263316,-0.143920763,-0.017462963,0.562080223,-0.131309727,0.404762224,0.219972395,-0.006421017,-0.78166162,0.48868477,0.282727307,0.434762611,0.206273001,0.468131697,0.30246985,0.262518069,0.140714404,-0.051447786,0.567297676,-0.741169499,-0.070126866,-0.112100379,0.491151609,0.066953412,-0.036192985,-0.043596741,0.400247503,0.952340798,-0.236999731,1.435572805,-0.20541021,0.073754025,0.325397929,0.240653575,-0.006554749,0.125047715,0.029115717
-0.55,112,10,-0.420111695,-0.014862956,0.001866793,0.007621931,0.160908961,0.132713703,-0.260355686,0.160610195,0.113671432,-0.567568352,0.985710262,-0.420603618,-0.013402417,0.001665928,-0.185352326,-0.030050728,-0.026829134,0.148867352,0.653152218,0.850427562,0.288164221,0.048299947,-0.317897485,-0.28619187,0.068586757,0.361667087,-0.004910133,0.25191259,0.202813127,0.322241645,0.044356766,0.111100106,0.436057659,0.221166723,-0.071220758,0.129231178,0.414858269,0.106300475,-0.530070129,0.089691763,-0.293558565,0.489632331,0.183612786,0.062679336,0.01527718,-0.311062073,-0.366673477,0.268198297,0.394474301,0.114766126,0.292901282,0.090330037,0.112481694,-0.091612656,-0.081172368,0.029612183,-0.433717629,0.655203338,0.107759232,0.173263316,-0.143920763,-0.017462963,0.562080223,-0.131309727,0.404762224,0.219972395,-0.006421017,-0.78166162,0.48868477,0.282727307,0.434762611,0.206273001,0.468131697,0.30246985,0.262518069,0.140714404,-0.051447786,0.567297676,-0.741169499,-0.070126866,-0.112100379,0.491151609,0.066953412,-0.036192985,-0.043596741,0.400247503,0.952340798,-0.236999731,1.435572805,-0.20541021,0.073754025,0.325397929,0.240653575,-0.006554749,0.125047715,0.029115717
-0.55,119,10,-0.420111695,-0.014862956,0.001866793,0.007621931,0.160908961,0.132713703,-0.260355686,0.160610195,0.113671432,-0.567568352,0.985710262,-0.420603618,-0.013402417,0.001665928,-0.185352326,-0.030050728,-0.026829134,0.148867352,0.653152218,0.850427562,0.288164221,0.048299947,-0.317897485,-0.28619187,0.068586757,0.361667087,-0.004910133,0.25191259,0.202813127,0.322241645,0.044356766,0.111100106,0.436057659,0.221166723,-0.071220758,0.129231178,0.414858269,0.106300475,-0.530070129,0.089691763,-0.293558565,0.489632331,0.183612786,0.062679336,0.01527718,-0.311062073,-0.366673477,0.268198297,0.394474301,0.114766126,0.292901282,0.090330037,0.112481694,-0.091612656,-0.081172368,0.029612183,-0.433717629,0.655203338,0.107759232,0.173263316,-0.143920763,-0.017462963,0.562080223,-0.131309727,0.404762224,0.219972395,-0.006421017,-0.78166162,0.48868477,0.282727307,0.434762611,0.206273001,0.468131697,0.30246985,0.262518069,0.140714404,-0.051447786,0.567297676,-0.741169499,-0.070126866,-0.112100379,0.491151609,0.066953412,-0.036192985,-0.043596741,0.400247503,0.952340798,-0.236999731,1.435572805,-0.20541021,0.073754025,0.325397929,0.240653575,-0.006554749,0.125047715,0.029115717
-0.99,0,11,-0.154561945,0.497887109,0.668952179,0.000883669,0.012757445,0.103745638,-0.980306624,-0.252169844,-0.572733313,-1.212362597,-0.11842983,-1.077591709,-0.00507685,-0.179958579,-0.796791375,0.277422552,0.269998172,-0.244172808,-0.036797025,0.230361787,-0.041554988,-0.037907263,-0.332681743,-0.654466027,0.118156498,0.015259479,-0.152125599,0.244080507,0.931325118,-0.282956726,-0.012476465,-0.328826505,0.137433355,-0.001271185,0.076525028,0.028859076,0.120770221,-0.05250486,0.379248208,-0.245047644,-0.397485349,0.143584111,0.05039387,0.070984557,-0.207712144,0.077899788,-0.61992501,0.474294817,0.513921822,0.029003593,0.352671418,-0.115720886,-1.05229414,0.19876846,0.183785789,-0.145378834,-0.959143358,0.001051197,0.087889952,-0.080751139,0.374066386,0.72609242,0.044182998,-0.515962827,-0.40807882,0.032312047,0.296592611,-0.150522846,0.348254632,-0.004434367,-0.016593025,-0.025083965,0.06799095,0.320817716,0.362387294,0.143814998,0.817855134,-0.120298828,-0.080897359,-0.060877014,-0.682404921,-0.984403609,-0.006078512,0.382329376,-0.104391823,0.566118596,0.21461673,1.243691623,-0.537499892,0.73521541,-0.683891154,-0.134744035,0.122450484,-0.056667631,0.014670366,-0.046751153
-0.24,7,11,-0.154561945,0.497887109,0.668952179,0.000883669,0.012757445,0.103745638,-0.980306624,-0.252169844,-0.572733313,-1.212362597,-0.11842983,-1.077591709,-0.00507685,-0.179958579,-0.796791375,0.277422552,0.269998172,-0.244172808,-0.036797025,0.230361787,-0.041554988,-0.037907263,-0.332681743,-0.654466027,0.118156498,0.015259479,-0.152125599,0.244080507,0.931325118,-0.282956726,-0.012476465,-0.328826505,0.137433355,-0.001271185,0.076525028,0.028859076,0.120770221,-0.05250486,0.379248208,-0.245047644,-0.397485349,0.143584111,0.05039387,0.070984557,-0.207712144,0.077899788,-0.61992501,0.474294817,0.513921822,0.029003593,0.352671418,-0.115720886,-1.05229414,0.19876846,0.183785789,-0.145378834,-0.959143358,0.001051197,0.087889952,-0.080751139,0.374066386,0.72609242,0.044182998,-0.515962827,-0.40807882,0.032312047,0.296592611,-0.150522846,0.348254632,-0.004434367,-0.016593025,-0.025083965,0.06799095,0.320817716,0.362387294,0.143814998,0.817855134,-0.120298828,-0.080897359,-0.060877014,-0.682404921,-0.984403609,-0.006078512,0.382329376,-0.104391823,0.566118596,0.21461673,1.243691623,-0.537499892,0.73521541,-0.683891154,-0.134744035,0.122450484,-0.056667631,0.014670366,-0.046751153
-0.74,14,11,-0.154561945,0.497887109,0.668952179,0.000883669,0.012757445,0.103745638,-0.980306624,-0.252169844,-0.572733313,-1.212362597,-0.11842983,-1.077591709,-0.00507685,-0.179958579,-0.796791375,0.277422552,0.269998172,-0.244172808,-0.036797025,0.230361787,-0.041554988,-0.037907263,-0.332681743,-0.654466027,0.118156498,0.015259479,-0.152125599,0.244080507,0.931325118,-0.282956726,-0.012476465,-0.328826505,0.137433355,-0.001271185,0.076525028,0.028859076,0.120770221,-0.05250486,0.379248208,-0.245047644,-0.397485349,0.143584111,0.05039387,0.070984557,-0.207712144,0.077899788,-0.61992501,0.474294817,0.513921822,0.029003593,0.352671418,-0.115720886,-1.05229414,0.19876846,0.183785789,-0.145378834,-0.959143358,0.001051197,0.087889952,-0.080751139,0.374066386,0.72609242,0.044182998,-0.515962827,-0.40807882,0.032312047,0.296592611,-0.150522846,0.348254632,-0.004434367,-0.016593025,-0.025083965,0.06799095,0.320817716,0.362387294,0.143814998,0.817855134,-0.120298828,-0.080897359,-0.060877014,-0.682404921,-0.984403609,-0.006078512,0.382329376,-0.104391823,0.566118596,0.21461673,1.243691623,-0.537499892,0.73521541,-0.683891154,-0.134744035,0.122450484,-0.056667631,0.014670366,-0.046751153
-0.44,21,11,-0.154561945,0.497887109,0.668952179,0.000883669,0.012757445,0.103745638,-0.980306624,-0.252169844,-0.572733313,-1.212362597,-0.11842983,-1.077591709,-0.00507685,-0.179958579,-0.796791375,0.277422552,0.269998172,-0.244172808,-0.036797025,0.230361787,-0.041554988,-0.037907263,-0.332681743,-0.654466027,0.118156498,0.015259479,-0.152125599,0.244080507,0.931325118,-0.282956726,-0.012476465,-0.328826505,0.137433355,-0.001271185,0.076525028,0.028859076,0.120770221,-0.05250486,0.379248208,-0.245047644,-0.397485349,0.143584111,0.05039387,0.070984557,-0.207712144,0.077899788,-0.61992501,0.474294817,0.513921822,0.029003593,0.352671418,-0.115720886,-1.05229414,0.19876846,0.183785789,-0.145378834,-0.959143358,0.001051197,0.087889952,-0.080751139,0.374066386,0.72609242,0.044182998,-0.515962827,-0.40807882,0.032312047,0.296592611,-0.150522846,0.348254632,-0.004434367,-0.016593025,-0.025083965,0.06799095,0.320817716,0.362387294,0.143814998,0.817855134,-0.120298828,-0.080897359,-0.060877014,-0.682404921,-0.984403609,-0.006078512,0.382329376,-0.104391823,0.566118596,0.21461673,1.243691623,-0.537499892,0.73521541,-0.683891154,-0.134744035,0.122450484,-0.056667631,0.014670366,-0.046751153
-0.67,28,11,-0.154561945,0.497887109,0.668952179,0.000883669,0.012757445,0.103745638,-0.980306624,-0.252169844,-0.572733313,-1.212362597,-0.11842983,-1.077591709,-0.00507685,-0.179958579,-0.796791375,0.277422552,0.269998172,-0.244172808,-0.036797025,0.230361787,-0.041554988,-0.037907263,-0.332681743,-0.654466027,0.118156498,0.015259479,-0.152125599,0.244080507,0.931325118,-0.282956726,-0.012476465,-0.328826505,0.137433355,-0.001271185,0.076525028,0.028859076,0.120770221,-0.05250486,0.379248208,-0.245047644,-0.397485349,0.143584111,0.05039387,0.070984557,-0.207712144,0.077899788,-0.61992501,0.474294817,0.513921822,0.029003593,0.352671418,-0.115720886,-1.05229414,0.19876846,0.183785789,-0.145378834,-0.959143358,0.001051197,0.087889952,-0.080751139,0.374066386,0.72609242,0.044182998,-0.515962827,-0.40807882,0.032312047,0.296592611,-0.150522846,0.348254632,-0.004434367,-0.016593025,-0.025083965,0.06799095,0.320817716,0.362387294,0.143814998,0.817855134,-0.120298828,-0.080897359,-0.060877014,-0.682404921,-0.984403609,-0.006078512,0.382329376,-0.104391823,0.566118596,0.21461673,1.243691623,-0.537499892,0.73521541,-0.683891154,-0.134744035,0.122450484,-0.056667631,0.014670366,-0.046751153
-0.01,35,11,-0.154561945,0.497887109,0.668952179,0.000883669,0.012757445,0.103745638,-0.980306624,-0.252169844,-0.572733313,-1.212362597,-0.11842983,-1.077591709,-0.00507685,-0.179958579,-0.796791375,0.277422552,0.269998172,-0.244172808,-0.036797025,0.230361787,-0.041554988,-0.037907263,-0.332681743,-0.654466027,0.118156498,0.015259479,-0.152125599,0.244080507,0.931325118,-0.282956726,-0.012476465,-0.328826505,0.137433355,-0.001271185,0.076525028,0.028859076,0.120770221,-0.05250486,0.379248208,-0.245047644,-0.397485349,0.143584111,0.05039387,0.070984557,-0.207712144,0.077899788,-0.61992501,0.474294817,0.513921822,0.029003593,0.352671418,-0.115720886,-1.05229414,0.19876846,0.183785789,-0.145378834,-0.959143358,0.001051197,0.087889952,-0.080751139,0.374066386,0.72609242,0.044182998,-0.515962827,-0.40807882,0.032312047,0.296592611,-0.150522846,0.348254632,-0.004434367,-0.016593025,-0.025083965,0.06799095,0.320817716,0.362387294,0.143814998,0.817855134,-0.120298828,-0.080897359,-0.060877014,-0.682404921,-0.984403609,-0.006078512,0.382329376,-0.104391823,0.566118596,0.21461673,1.243691623,-0.537499892,0.73521541,-0.683891154,-0.134744035,0.122450484,-0.056667631,0.014670366,-0.046751153
-0.95,42,11,-0.154561945,0.497887109,0.668952179,0.000883669,0.012757445,0.103745638,-0.980306624,-0.252169844,-0.572733313,-1.212362597,-0.11842983,-1.077591709,-0.00507685,-0.179958579,-0.796791375,0.277422552,0.269998172,-0.244172808,-0.036797025,0.230361787,-0.041554988,-0.037907263,-0.332681743,-0.654466027,0.118156498,0.015259479,-0.152125599,0.244080507,0.931325118,-0.282956726,-0.012476465,-0.328826505,0.137433355,-0.001271185,0.076525028,0.028859076,0.120770221,-0.05250486,0.379248208,-0.245047644,-0.397485349,0.143584111,0.05039387,0.070984557,-0.207712144,0.077899788,-0.61992501,0.474294817,0.513921822,0.029003593,0.352671418,-0.115720886,-1.05229414,0.19876846,0.183785789,-0.145378834,-0.959143358,0.001051197,0.087889952,-0.080751139,0.374066386,0.72609242,0.044182998,-0.515962827,-0.40807882,0.032312047,0.296592611,-0.150522846,0.348254632,-0.004434367,-0.016593025,-0.025083965,0.06799095,0.320817716,0.362387294,0.143814998,0.817855134,-0.120298828,-0.080897359,-0.060877014,-0.682404921,-0.984403609,-0.006078512,0.382329376,-0.104391823,0.566118596,0.21461673,1.243691623,-0.537499892,0.73521541,-0.683891154,-0.134744035,0.122450484,-0.056667631,0.014670366,-0.046751153
-0.39,49,11,-0.154561945,0.497887109,0.668952179,0.000883669,0.012757445,0.103745638,-0.980306624,-0.252169844,-0.572733313,-1.212362597,-0.11842983,-1.077591709,-0.00507685,-0.179958579,-0.796791375,0.277422552,0.269998172,-0.244172808,-0.036797025,0.230361787,-0.041554988,-0.037907263,-0.332681743,-0.654466027,0.118156498,0.015259479,-0.152125599,0.244080507,0.931325118,-0.282956726,-0.012476465,-0.328826505,0.137433355,-0.001271185,0.076525028,0.028859076,0.120770221,-0.05250486,0.379248208,-0.245047644,-0.397485349,0.143584111,0.05039387,0.070984557,-0.207712144,0.077899788,-0.61992501,0.474294817,0.513921822,0.029003593,0.352671418,-0.115720886,-1.05229414,0.19876846,0.183785789,-0.145378834,-0.959143358,0.001051197,0.087889952,-0.080751139,0.374066386,0.72609242,0.044182998,-0.515962827,-0.40807882,0.032312047,0.296592611,-0.150522846,0.348254632,-0.004434367,-0.016593025,-0.025083965,0.06799095,0.320817716,0.362387294,0.143814998,0.817855134,-0.120298828,-0.080897359,-0.060877014,-0.682404921,-0.984403609,-0.006078512,0.382329376,-0.104391823,0.566118596,0.21461673,1.243691623,-0.537499892,0.73521541,-0.683891154,-0.134744035,0.122450484,-0.056667631,0.014670366,-0.046751153
-0.44,56,11,-0.154561945,0.497887109,0.668952179,0.000883669,0.012757445,0.103745638,-0.980306624,-0.252169844,-0.572733313,-1.212362597,-0.11842983,-1.077591709,-0.00507685,-0.179958579,-0.796791375,0.277422552,0.269998172,-0.244172808,-0.036797025,0.230361787,-0.041554988,-0.037907263,-0.332681743,-0.654466027,0.118156498,0.015259479,-0.152125599,0.244080507,0.931325118,-0.282956726,-0.012476465,-0.328826505,0.137433355,-0.001271185,0.076525028,0.028859076,0.120770221,-0.05250486,0.379248208,-0.245047644,-0.397485349,0.143584111,0.05039387,0.070984557,-0.207712144,0.077899788,-0.61992501,0.474294817,0.513921822,0.029003593,0.352671418,-0.115720886,-1.05229414,0.19876846,0.183785789,-0.145378834,-0.959143358,0.001051197,0.087889952,-0.080751139,0.374066386,0.72609242,0.044182998,-0.515962827,-0.40807882,0.032312047,0.296592611,-0.150522846,0.348254632,-0.004434367,-0.016593025,-0.025083965,0.06799095,0.320817716,0.362387294,0.143814998,0.817855134,-0.120298828,-0.080897359,-0.060877014,-0.682404921,-0.984403609,-0.006078512,0.382329376,-0.104391823,0.566118596,0.21461673,1.243691623,-0.537499892,0.73521541,-0.683891154,-0.134744035,0.122450484,-0.056667631,0.014670366,-0.046751153
1.14,63,11,-0.154561945,0.497887109,0.668952179,0.000883669,0.012757445,0.103745638,-0.980306624,-0.252169844,-0.572733313,-1.212362597,-0.11842983,-1.077591709,-0.00507685,-0.179958579,-0.796791375,0.277422552,0.269998172,-0.244172808,-0.036797025,0.230361787,-0.041554988,-0.037907263,-0.332681743,-0.654466027,0.118156498,0.015259479,-0.152125599,0.244080507,0.931325118,-0.282956726,-0.012476465,-0.328826505,0.137433355,-0.001271185,0.076525028,0.028859076,0.120770221,-0.05250486,0.379248208,-0.245047644,-0.397485349,0.143584111,0.05039387,0.070984557,-0.207712144,0.077899788,-0.61992501,0.474294817,0.513921822,0.029003593,0.352671418,-0.115720886,-1.05229414,0.19876846,0.183785789,-0.145378834,-0.959143358,0.001051197,0.087889952,-0.080751139,0.374066386,0.72609242,0.044182998,-0.515962827,-0.40807882,0.032312047,0.296592611,-0.150522846,0.348254632,-0.004434367,-0.016593025,-0.025083965,0.06799095,0.320817716,0.362387294,0.143814998,0.817855134,-0.120298828,-0.080897359,-0.060877014,-0.682404921,-0.984403609,-0.006078512,0.382329376,-0.104391823,0.566118596,0.21461673,1.243691623,-0.537499892,0.73521541,-0.683891154,-0.134744035,0.122450484,-0.056667631,0.014670366,-0.046751153
1.99,70,11,-0.154561945,0.497887109,0.668952179,0.000883669,0.012757445,0.103745638,-0.980306624,-0.252169844,-0.572733313,-1.212362597,-0.11842983,-1.077591709,-0.00507685,-0.179958579,-0.796791375,0.277422552,0.269998172,-0.244172808,-0.036797025,0.230361787,-0.041554988,-0.037907263,-0.332681743,-0.654466027,0.118156498,0.015259479,-0.152125599,0.244080507,0.931325118,-0.282956726,-0.012476465,-0.328826505,0.137433355,-0.001271185,0.076525028,0.028859076,0.120770221,-0.05250486,0.379248208,-0.245047644,-0.397485349,0.143584111,0.05039387,0.070984557,-0.207712144,0.077899788,-0.61992501,0.474294817,0.513921822,0.029003593,0.352671418,-0.115720886,-1.05229414,0.19876846,0.183785789,-0.145378834,-0.959143358,0.001051197,0.087889952,-0.080751139,0.374066386,0.72609242,0.044182998,-0.515962827,-0.40807882,0.032312047,0.296592611,-0.150522846,0.348254632,-0.004434367,-0.016593025,-0.025083965,0.06799095,0.320817716,0.362387294,0.143814998,0.817855134,-0.120298828,-0.080897359,-0.060877014,-0.682404921,-0.984403609,-0.006078512,0.382329376,-0.104391823,0.566118596,0.21461673,1.243691623,-0.537499892,0.73521541,-0.683891154,-0.134744035,0.122450484,-0.056667631,0.014670366,-0.046751153
0.87,77,11,-0.154561945,0.497887109,0.668952179,0.000883669,0.012757445,0.103745638,-0.980306624,-0.252169844,-0.572733313,-1.212362597,-0.11842983,-1.077591709,-0.00507685,-0.179958579,-0.796791375,0.277422552,0.269998172,-0.244172808,-0.036797025,0.230361787,-0.041554988,-0.037907263,-0.332681743,-0.654466027,0.118156498,0.015259479,-0.152125599,0.244080507,0.931325118,-0.282956726,-0.012476465,-0.328826505,0.137433355,-0.001271185,0.076525028,0.028859076,0.120770221,-0.05250486,0.379248208,-0.245047644,-0.397485349,0.143584111,0.05039387,0.070984557,-0.207712144,0.077899788,-0.61992501,0.474294817,0.513921822,0.029003593,0.352671418,-0.115720886,-1.05229414,0.19876846,0.183785789,-0.145378834,-0.959143358,0.001051197,0.087889952,-0.080751139,0.374066386,0.72609242,0.044182998,-0.515962827,-0.40807882,0.032312047,0.296592611,-0.150522846,0.348254632,-0.004434367,-0.016593025,-0.025083965,0.06799095,0.320817716,0.362387294,0.143814998,0.817855134,-0.120298828,-0.080897359,-0.060877014,-0.682404921,-0.984403609,-0.006078512,0.382329376,-0.104391823,0.566118596,0.21461673,1.243691623,-0.537499892,0.73521541,-0.683891154,-0.134744035,0.122450484,-0.056667631,0.014670366,-0.046751153
0.36,84,11,-0.154561945,0.497887109,0.668952179,0.000883669,0.012757445,0.103745638,-0.980306624,-0.252169844,-0.572733313,-1.212362597,-0.11842983,-1.077591709,-0.00507685,-0.179958579,-0.796791375,0.277422552,0.269998172,-0.244172808,-0.036797025,0.230361787,-0.041554988,-0.037907263,-0.332681743,-0.654466027,0.118156498,0.015259479,-0.152125599,0.244080507,0.931325118,-0.282956726,-0.012476465,-0.328826505,0.137433355,-0.001271185,0.076525028,0.028859076,0.120770221,-0.05250486,0.379248208,-0.245047644,-0.397485349,0.143584111,0.05039387,0.070984557,-0.207712144,0.077899788,-0.61992501,0.474294817,0.513921822,0.029003593,0.352671418,-0.115720886,-1.05229414,0.19876846,0.183785789,-0.145378834,-0.959143358,0.001051197,0.087889952,-0.080751139,0.374066386,0.72609242,0.044182998,-0.515962827,-0.40807882,0.032312047,0.296592611,-0.150522846,0.348254632,-0.004434367,-0.016593025,-0.025083965,0.06799095,0.320817716,0.362387294,0.143814998,0.817855134,-0.120298828,-0.080897359,-0.060877014,-0.682404921,-0.984403609,-0.006078512,0.382329376,-0.104391823,0.566118596,0.21461673,1.243691623,-0.537499892,0.73521541,-0.683891154,-0.134744035,0.122450484,-0.056667631,0.014670366,-0.046751153
0.28,91,11,-0.154561945,0.497887109,0.668952179,0.000883669,0.012757445,0.103745638,-0.980306624,-0.252169844,-0.572733313,-1.212362597,-0.11842983,-1.077591709,-0.00507685,-0.179958579,-0.796791375,0.277422552,0.269998172,-0.244172808,-0.036797025,0.230361787,-0.041554988,-0.037907263,-0.332681743,-0.654466027,0.118156498,0.015259479,-0.152125599,0.244080507,0.931325118,-0.282956726,-0.012476465,-0.328826505,0.137433355,-0.001271185,0.076525028,0.028859076,0.120770221,-0.05250486,0.379248208,-0.245047644,-0.397485349,0.143584111,0.05039387,0.070984557,-0.207712144,0.077899788,-0.61992501,0.474294817,0.513921822,0.029003593,0.352671418,-0.115720886,-1.05229414,0.19876846,0.183785789,-0.145378834,-0.959143358,0.001051197,0.087889952,-0.080751139,0.374066386,0.72609242,0.044182998,-0.515962827,-0.40807882,0.032312047,0.296592611,-0.150522846,0.348254632,-0.004434367,-0.016593025,-0.025083965,0.06799095,0.320817716,0.362387294,0.143814998,0.817855134,-0.120298828,-0.080897359,-0.060877014,-0.682404921,-0.984403609,-0.006078512,0.382329376,-0.104391823,0.566118596,0.21461673,1.243691623,-0.537499892,0.73521541,-0.683891154,-0.134744035,0.122450484,-0.056667631,0.014670366,-0.046751153
